Cluster,m/z_ion_center,DT_center,Retention Time (sec)_center,Peak Intensity,Amplitude_mz,Amplitude_dt,Amplitude_rt,Sigma_rt
12401,734.4753022406219,5.63778082635543,278.15380402162026,301.0,301.0,341.51522630960255,301.0,5.066499999989986
12402,739.5423447195025,5.773645929107919,270.4776000243822,110.0,110.0,117.88208287043061,110.0,1.1434500000000014
12403,1423.9398728236376,5.845545333333501,270.108,116.0,116.0,116.0,116.0,0.0
12404,549.4852012761008,5.97701131087125,270.108,2728.0,2728.0,2741.0664084155155,2728.0,0.0
12405,523.4680930334143,6.1248546666665,270.108,300.0,300.0,300.0,300.0,0.0
12406,712.5616620956117,6.209292337370303,270.108,99.0,99.0,99.0,99.0,0.0
12407,549.5014963168867,6.4440653333335,270.108,282.0,282.0,282.0,282.0,0.0
12408,575.4910666592078,6.5653455292110054,270.108,1149.0,1149.0,1253.296879413869,1149.0,0.0
12409,549.4933487459477,7.0585546741091285,270.8302817101924,3124.0,3124.0,3085.033683877994,3124.0,1.2704999999999984
12410,575.4994047456584,7.444949146719584,271.3031267539691,2343.0,2343.0,2454.4104662737604,2343.0,1.2704999999999984
12411,734.4658826910957,7.774369601495108,274.335488538886,3321.0,3321.0,3312.3421956835264,3774.9932195219258,3.331489908890384
12412,1380.044794297002,7.8605626666670005,270.108,84.0,84.0,84.0,84.0,0.0
12413,1424.0185670265314,8.020200000000397,270.108,138.0,138.0,138.00000030135564,138.0,0.0
12414,1425.002427916889,8.552383153720884,270.108,333.0,333.0,364.59569149479495,333.0,0.0
12415,109.10021171800547,8.910826430376664,270.10799999999995,1209.0,1209.0,1232.3506260355307,1209.0,0.0
12416,109.10384215733967,8.890022979899687,270.108,842.0,842.0,1032.6010277534697,842.0,0.0
12417,1423.926757236334,9.695999638351264,270.108,171.0,171.0,171.0000001819473,171.0,0.0
12418,713.4804831186602,9.95535,270.108,940.0,940.0,1021.7017836845531,940.0,0.0
12419,713.4990512595566,10.028169714161718,270.108,364.0,364.0,364.0,364.0,0.0
12420,738.52187543385,10.382012746423612,270.108,1050.0,1050.0,1028.9195071755291,1050.0,0.0
12421,1402.9672552686422,10.59385,270.108,241.0,241.0,257.3546852340063,241.0,0.0
12422,549.4526119193716,10.755283628609378,271.84194473663143,724.0,724.0,784.3820839938774,724.0,2.5310000000100104
12423,109.10021171800545,10.893099150373251,270.108,600.0,600.0,600.0000012311104,600.0,0.0
12424,577.5273448313975,10.998438792325766,270.108,181.0,181.0,181.0,181.0,0.0
12425,550.4959506972306,11.092600176954956,270.108,444.0,444.0,444.0000003490391,444.0,0.0
12426,690.5231503760227,11.252199999999794,270.108,507.0,507.0,507.0000009600922,507.0,0.0
12427,734.5224011059838,11.531499999999697,270.10800000000006,72.0,72.0,72.00000009102969,72.0,0.0
12428,734.5789216953823,11.920224229877388,270.108,66.0,66.0,72.6262028286187,66.0,0.0
12429,739.495085181813,12.209799999999442,270.108,147.0,147.0,147.0000002674468,147.0,0.0
12430,738.4935390864562,12.369303854751347,270.108,156.0,156.0,156.00000007069835,156.0,0.0
12431,713.4711991045649,12.756576172336704,271.5254729745727,1167.0,1167.0,1168.1556341467797,1167.0,1.2704999999999984
12432,109.10021171800547,12.664069332586969,277.11415392725337,169.0,169.0,169.0,169.0,13.662000000000006
12433,713.4804831186602,12.941236144461454,271.77919199005356,849.0,849.0,1680.093921037009,942.2225231733154,1.9055110281595793
12434,713.4897671246539,12.890780034167383,271.6722357501673,3791.0,3791.0,3811.0662896944577,3857.4659616769886,4.45076597305814
12435,551.483141814283,13.067686666666498,270.108,68.0,68.0,68.0,68.0,0.0
12436,1401.9849855426155,13.266407872990094,272.81836218471227,127.0,127.0,127.0,127.0,2.277900000008998
12437,1402.9802739701051,13.192422733581266,271.29178932822964,337.0,337.0,337.0,337.0,1.2704999999999984
12438,734.4658826910958,13.661034272097801,270.108,54.0,54.0,54.0,54.0,0.0
12439,712.4781623049389,13.76865182987648,271.65371188949837,354.0,354.0,369.2391011934279,354.0,4.306524999991495
12440,712.4503300830398,14.005400022133898,270.108,159.0,159.0,159.00000026003738,159.0,0.0
12441,1423.992335383983,14.125099997768661,270.108,156.0,156.0,156.00000029772315,156.0,0.0
12442,1428.0217200052396,14.3844306666665,270.108,64.0,64.0,64.0,64.0,0.0
12443,109.10747265707651,14.723585438205644,270.10800000000006,249.0,249.0,249.0000001540183,249.0,0.0
12444,1380.0060592392094,14.90616332033324,270.108,291.0,291.0,317.612284490469,291.0,0.0
12445,135.11471492899744,15.022852,270.108,232.0,232.0,232.0,232.0,0.0
12446,739.5423447195026,15.10545672636694,270.10800000000006,356.0,356.0,356.0,356.0,0.0
12447,739.5234407374162,15.174619571749925,270.108,224.0,224.0,224.0,224.0,0.0
12448,1381.0004330287761,15.342062666666502,270.108,190.0,190.0,190.0,190.0,0.0
12449,576.4920655385201,15.441799999959482,270.10800000000006,498.0,498.0,498.0000004239687,498.0,0.0
12450,713.4804831186603,15.70115,270.108,178.0,178.0,186.21654493602531,178.0,0.0
12451,1445.9611420635058,15.785547346532631,270.1344520729332,460.0,460.0,374.7605248585792,460.0117771817428,3.6966277611835308
12452,738.4840938054036,16.03901442662217,271.54030320549924,785.0,785.0,785.0,785.0,5.066499999989986
12453,738.4935390864562,16.17402159996786,270.108,371.0,371.0,371.0,371.0,0.0
12454,1445.9399793324644,16.53689192180853,272.91597551787686,490.0,490.0651186921065,466.87002227838195,490.0,3.7910000000100013
12455,738.5029844988211,16.63889999917508,270.108,342.0,342.0,342.00000055080625,342.0,0.0
12456,549.4852012761008,16.983645315609227,273.809145671939,1963.0,1963.0,2054.777258766268,1963.0,2.2769000000100164
12457,550.4714860985077,17.133754222176226,270.108,1146.0,1146.0,1251.5312582650417,1146.0,0.0
12458,575.4994047456584,17.339032876579296,270.108,1143.0,1143.0,1246.8708921660632,1143.0,0.0
12459,550.4877957569493,17.51670013639375,270.108,1659.0,1659.0,1659.0000016500564,1659.0,0.0
12460,551.483141814283,17.696250000000095,270.108,867.0,867.0,916.1530304007539,867.0,0.0
12461,575.4910666592078,17.895748,270.108,232.0,232.0,232.0,232.0,0.0
12462,735.4741207758713,18.443206883146363,271.72114057982344,626.0,626.0,644.9663363970519,626.0,4.811399999993995
12463,690.4774840394349,18.554093663031942,270.108,177.0,177.0,177.00000045464165,177.0,0.0
12464,712.4781623049389,18.833429333333,270.108,377.0,377.0,377.0,377.0,0.0
12465,713.4804831186603,19.23164781861274,272.62891632482416,251.0,251.0,251.0,251.0,2.2779000000090264
12466,549.5177915992867,19.48833767777633,270.7968738564895,1728.0,1728.0,1728.0,1728.0,3.222350000008504
12467,549.5259393107441,19.32554706739847,270.26051596772874,3632.0,3632.0,3610.889910221533,3632.0,0.9528750000000059
12468,713.5176196420653,19.541017076548677,271.80722031758575,649.0,649.0,649.0,649.0,1.1434500000000014
12469,713.5083353863554,19.61527417665916,270.108,577.0,577.0,577.0,577.0,0.0
12470,734.4753022406219,19.850437454099282,271.299481302412,2567.0,2567.0,3623.837112086196,2654.256613198191,3.5057006669551485
12471,713.4897671246539,19.830962666667,270.108,455.0,455.0,455.0,455.0,0.0
12472,549.4933487459476,19.935030205442565,270.108,985.0,985.0,985.0,985.0,0.0
12473,734.4753022406219,20.296698765431774,270.98308930170316,784.0,784.0,784.0,784.0,1.1434500000000014
12474,739.4950851818131,20.3696306666665,270.108,242.0,242.0,242.0,242.0,0.0
12475,712.496717398756,20.59477658115792,270.108,982.0,982.0,982.0,982.0,0.0
12476,575.4827286794224,20.68664314278761,270.10800000000006,717.0,717.0,717.0,717.0,0.0
12477,575.507742846249,20.686699110130338,272.3054083903641,2612.0,2612.0,2590.9330967386622,2650.728980626222,1.7933327161855983
12478,713.5454726345962,20.849996158914056,270.16692746178904,386.0,386.0,387.8700202115323,386.0,3.222350000008504
12479,734.4658826910957,20.94820000067361,270.108,312.0,312.0,312.00000016686886,312.0,0.0
12480,734.4753022406221,21.41215467077237,270.28589776907296,939.0,939.0,1026.537976738292,939.0,2.024800000008014
12481,738.5313209565134,21.40759794113718,284.5710305513974,326.0,326.0,344.27716668484084,326.0,10.118499999990007
12482,1425.0024279168892,22.025500095864576,270.108,123.0,123.0,123.00000004940081,123.0,0.0
12483,575.4743907137806,22.983199999998995,270.108,240.0,240.0,240.0000001803922,240.0,0.0
12484,712.4596074527345,23.082921333333502,270.108,158.0,158.0,158.0,158.0,0.0
12485,735.4646948236647,23.28944564347765,270.108,1145.0,1145.0,1169.07960540634,1145.0,0.0
12486,713.4990512595566,23.559712328670454,270.108,677.0,677.0,702.4906026906618,677.0,0.0
12487,332.32537086533154,23.831585101947304,273.95234138163806,27568.0,27568.0,23648.712830967823,24664.496985391812,5.21022815423874
12488,332.3317070277435,23.755091712407932,273.58094671412886,24075.0,24075.0,23732.13644794738,24975.7997572874,2.996394506389671
12489,738.5124299006786,24.014902809942615,282.24658029148196,1540.0,1540.0,1543.8311566024945,1747.300151635046,5.987553422509203
12490,738.4935390864563,23.71586004120025,286.40573660588296,262.0,262.0,262.0,262.0,9.106649999990992
12491,1445.9388313020647,24.78413963293114,272.9008529948073,1659.0,1659.0,1713.9971038084866,1940.4916444637886,3.174715503867338
12492,1428.0348544381682,24.9183826666665,270.108,106.0,106.0,106.0,106.0,0.0
12493,1427.9954515211432,25.01810002271147,270.108,51.0,51.0,51.000000046958434,51.0,0.0
12494,735.4646948236647,25.570698646056144,271.9022236188289,2810.0,2810.0,2675.8338613311616,2601.578823476838,4.432533857738176
12495,109.0965813390739,26.015691665620192,277.9094439634214,1277.0,1277.0,1216.6189928732556,1277.0,6.326999999999998
12496,734.4658826910957,26.242203967393497,270.108,654.0,654.0,654.0,654.0,0.0
12497,1379.9544132381757,26.57430001924826,270.10799999999995,153.0,153.0,153.00000048160257,153.0,0.0
12498,716.5754074510264,26.674041333333502,270.108,152.0,152.0,152.0,152.0,0.0
12499,1446.9977339530274,26.800365029308463,270.108,160.0,160.0,153.55098586117364,160.0,0.0
12500,1428.0217200052398,26.8336466666665,270.108,98.0,98.0,98.0,98.0,0.0
12501,734.5129811838792,27.032926712151504,271.35016174439073,538.0,538.0,591.1879991763531,538.0,1.2704999999999984
12502,734.4847219211127,26.9495577622871,276.18736922447124,1052.0,1052.0,1052.0,2264.429034847741,3.2736814565162127
12503,713.4990512595565,27.384767349982553,269.4377759834411,2315.0,2315.0,2423.176298181837,2329.748099653471,5.794890729699062
12504,1446.9845128209374,27.771299999996373,270.108,168.0,168.0,168.0000002529744,168.0,0.0
12505,551.4994664528031,28.130399948378656,270.108,177.0,177.0,177.00000015849872,177.0,0.0
12506,734.4470437026906,28.4297,270.108,114.0,114.0,114.0,114.0,0.0
12507,1403.0063113784424,28.523494421237466,270.108,236.0,236.0,238.10859773103445,236.0,0.0
12508,551.4749796061911,28.956494669156594,270.108,624.0,624.0,534.4367023147913,624.0,0.0
12509,735.4552688612126,29.025671784954042,271.1945171147426,642.0,642.0,642.0,642.0,3.7910000000100013
12510,735.4646948236646,29.083330851144268,271.60692570094795,1346.0,1346.0,1251.4889525731144,1346.0,1.2704999999999984
12511,713.5083353863554,29.313071184887097,271.5643674952493,1296.0,1296.0,1296.0,1521.065859911331,1.9166067290137685
12512,575.4827286794224,1.0262174550566567,281.15549370499684,403.0,403.0,295.8281729804185,403.0,9.10664999999102
12513,734.4376242638137,29.95495449830777,276.3800663399814,874.0,874.0,852.4759604481573,874.0,2.8432500000074867
12514,734.4564631314119,29.346705100570656,281.58238988080586,708.0,708.0,772.1202145337901,708.0,5.0615999999999985
12515,734.4941415914443,30.02575,270.108,701.0,701.0,772.5288660341981,701.0,0.0
12516,121.10325090391528,30.60107456203984,271.4936904339338,898.0,898.0,1021.1377042991238,898.0,7.58750000001001
12517,121.1070758397627,30.57329032051942,270.108,697.0,697.0,761.1422194297614,697.0,0.0
12518,549.468906476929,30.59780112497389,272.2144902991953,2429.0,2429.0,2429.0,2429.0,3.7910000000100013
12519,1401.9519894916286,31.063188000000004,270.108,274.0,274.0,274.0,274.0,0.0
12520,714.4742179369464,31.382398666666504,270.108,158.0,158.0,158.0,158.0,0.0
12521,1380.044794297002,31.636703280472013,270.108,372.0,372.0,374.33538260726857,372.0,0.0
12522,1428.0085858332664,31.814663111111333,270.108,114.0,114.0,114.0,114.0,0.0
12523,1445.953442007167,31.881165333333,271.6326,30.0,30.0,30.0,30.0,1.1434500000000014
12524,597.4930536527202,34.373148492525,270.108,1790.0,1790.0,1790.0,1790.0,0.0
12525,549.5096439075387,36.08541381131213,270.5600349219982,2434.0,2434.0,2548.546611448635,2434.0,1.079925000000003
12526,575.4910666592078,36.251928885721135,270.108,1400.0,1400.0,1400.0,1400.0,0.0
12527,142.15717472929884,37.108199971074086,270.108,531.0,531.0,531.0000005622593,531.0,0.0
12528,712.4874397874469,38.51225567585383,270.108,4792.0,4792.0,5374.334961442283,4792.0,0.0
12529,550.47964091798,38.68435,270.108,2167.0,2167.0,2348.403696529949,2167.0,0.0
12530,549.5014963168867,38.51106770899179,274.82389054858913,1315.0,1315.0,1315.0,1315.0,4.559849999990973
12531,576.5087562224031,39.00039648052848,270.108,1245.0,1245.0,1245.0,1245.0,0.0
12532,1402.0101334778606,40.01846741571313,271.2966711470797,295.0,295.0,295.0,295.0,1.1434500000000014
12533,734.4753022406219,40.154466854271284,274.2839208695029,1189.0,1189.0,1189.0,1189.0,5.066499999989986
12534,550.4959506972306,40.2204999963042,270.108,1239.0,1239.0,1239.0000032067776,1239.0,0.0
12535,551.4913041239059,40.318032740812555,271.2281341596157,2087.0,2087.0,2070.059553774019,2087.0,1.2704999999999984
12536,713.5176196420653,40.443256049962706,270.108,803.0,803.0,803.0,803.0,0.0
12537,734.4658826910955,39.7430010060446,274.64314882707953,3962.0,3962.0,3216.6907215355086,6396.02225693514,4.604243188286039
12538,712.4781623049389,-39.73447689316237,273.8318451211511,8716.0,8716.0,27753.96025023805,8716.0,2.5310000000100104
12539,109.10021171800545,41.43781968044581,280.2058496916631,980.0,980.0,980.0,980.0,8.600724999991513
12540,109.10384215733967,42.29930615420816,286.2387243746026,656.0,656.0,656.0,656.0,12.77987499999
12541,734.4564631314117,42.38263370021365,272.0484676809787,3230.0,3230.0,3286.4964206545596,3246.4505225081034,4.056187925287353
12542,734.484721921113,41.95083593344326,271.4350528901735,4007.0,4007.0,4069.9895784877513,4384.030129358667,2.8532495175920083
12543,1429.0069626529707,42.115857333333494,270.108,222.0,222.0,222.0,222.0,0.0
12544,734.4658826910957,42.938238394316514,275.73630703330383,3042.0,3042.0,2973.924114375071,3042.0,2.7786000000060085
12545,1402.9647460406468,43.60914558793622,270.108,1323.0,1323.0,1448.2432549229939,1323.0,0.0
12546,734.475302240622,44.166212536517115,262.85040374055745,3100.0,3100.0,3227.3187720265796,4792.125079057948,7.770246022536287
12547,550.47964091798,43.9114173333335,270.108,512.0,512.0,512.0,512.0,0.0
12548,734.4658826910955,44.364703758916185,276.3910761636727,658.0,658.0,658.0,658.0,4.306524999991495
12549,691.5007726521986,44.36776267089051,270.10799999999995,1256.0,1256.0,1301.8300374249438,1256.0,0.0
12550,712.4596074527345,44.67332416534935,271.29733330736565,765.0,765.0,765.0,765.0,3.4119000000090125
12551,549.468906476929,45.368053111466786,270.108,1157.0,1157.0,1157.0162621555749,1157.0,0.0
12552,690.5322838640363,45.628181726193795,270.108,733.0,733.0,733.0,733.0,0.0
12553,734.4564631314117,45.9429657096303,272.1543695224388,1161.0,1161.0,1161.0,1161.0,1.1434500000000014
12554,1424.9893076344645,46.86035365155352,270.108,168.0,168.0,183.4571430819593,168.0,0.0
12555,1427.9954515211432,47.023721333333505,270.108,130.0,130.0,130.0,130.0,0.0
12556,1402.9932925561743,47.263129333333495,270.108,126.0,126.0,126.0,126.0,0.0
12557,734.4564631314119,51.45275,270.108,1174.0,1174.0,1296.890533666117,1174.0,0.0
12558,734.4658826910957,51.38668566666454,273.8859929224563,834.0,834.0,2000.6377072033479,834.0,6.326999999999998
12559,712.5152727341855,50.734099034349704,272.8389675498832,1798.0,1798.0,1874.0234249776277,1807.3894666641988,1.8058090691038802
12560,690.5231503760228,52.68950065998458,270.108,1235.0,1235.0,1235.0,1235.0,0.0
12561,712.4596074527346,53.697025296221724,270.83009523376506,2835.0,2835.0,2273.280383658595,2835.0,3.7910000000100013
12562,1424.9893076344647,54.585000000143914,270.108,150.0,150.0,150.0000002328529,150.0,0.0
12563,1407.0389405317208,54.68608987678589,270.108,152.0,152.0,152.0,152.0,0.0
12564,1402.9672552686425,54.85687035956658,270.108,511.0,511.0,517.8418751157928,511.0,0.0
12565,738.5124299006786,55.09349253598424,280.6556083371722,2710.0,2710.0,2579.9671665133915,2710.0,10.118499999990007
12566,738.502984498821,55.104261016995494,250.26098150155505,2070.0,2070.0,2258.144752780042,3398.4127740216272,19.874885496920932
12567,735.4741207758713,55.63825774915542,271.65756937146955,692.0,692.0,692.0,692.0,1.2704999999999984
12568,1379.9544132381757,55.8818173333335,270.108,138.0,138.0,138.0,138.0,0.0
12569,109.09295102054494,56.07783244052508,274.7905413570964,580.0,580.0,624.4337600277943,580.0,7.58750000001001
12570,575.4743907137806,56.4005346666665,270.108,302.0,302.0,302.0,302.0,0.0
12571,575.4994047456585,57.114413019210915,283.38320805568213,2773.0,2773.0,2069.852843285718,2773.0,8.212749999989995
12572,734.4658826910955,56.759650000000036,270.2601471485203,666.0,666.0,667.7014572588499,666.0,4.559849999990973
12573,575.4910666592078,57.04455621078051,280.33850920864984,3284.0,3284.0,2289.1403276604324,3284.0,10.118499999990007
12574,712.4503300830398,57.08338288374861,270.6843929495207,313.0,313.0,313.0,313.0,1.1434500000000014
12575,739.4950851818131,57.50640230158534,272.396795441028,1027.0,1027.0,1897.3570301054885,1027.0,5.692400000007012
12576,738.5313209565134,57.955238003493875,281.72138684927666,770.0,770.0,815.3075686519973,802.0689797010738,3.428022269139496
12577,1380.037272921398,58.535643394570656,271.3908349459921,309.0,309.0,309.0,309.0,1.2704999999999984
12578,1424.963067053304,58.722091475988286,270.33812829922726,795.0,795.0,801.4308993797524,795.0,1.2704999999999984
12579,551.483141814283,58.9941213333335,270.108,22.0,22.0,22.0,22.0,0.0
12580,1402.0430881659427,59.11385,270.108,126.0,126.0,144.54753899543005,126.0,0.0
12581,270.34723903524286,21.54672396637779,271.37800000002,66.0,66.0,66.00000007489554,66.0,0.0
12582,413.25196254733135,27.45857373956865,282.27990061920434,7552.0,7552.0,7930.0196428284835,7611.139447287866,31.398206493340975
12583,523.4442365807662,28.489603629635113,271.37800000002005,93.0,93.0,93.00000004553944,93.0,0.0
12584,565.4049410325581,29.088092320085206,271.37800000002,63.0,63.0,63.00000002920559,63.0,0.0
12585,575.4910666592078,31.348579419315936,280.29692162509474,12822.0,12822.0,12571.976050150117,33607.8357733298,0.867847176053683
12586,815.6119644452735,36.41620506781686,295.9543021638846,775.0,775.0,661.7888934198239,775.0,9.609199999997998
12587,864.638540492429,37.50980911669975,272.5397391100594,2744.0,2744.0,2750.796971735,2744.0,2.5260000000000105
12588,991.7399873672445,40.4799026666665,271.37800000002,172.0,172.0,172.0,172.0,0.0
12589,1033.7473219065434,40.93880000017525,271.37800000002,102.0,102.0,102.00000011687237,102.0,0.0
12590,1029.7951264766891,42.016088717943035,271.37800000002,114.0,114.0,114.00000008883883,114.0,0.0
12591,1407.0189555846432,49.65205166397454,271.8657531165331,3111.0,3111.0,3188.051431006756,3111.0,6.322500000000019
12592,690.5048836470168,0.997533333333,273.1141845268697,168.0,168.0,168.0,168.0,1.134450000009025
12593,109.09658133907391,1.5162506666669997,272.86994176681804,103.0,103.0,103.0,103.0,10.240649999991007
12594,712.4874397874469,2.2315944613283585,272.649,2643.0,2643.0,2598.2242358322615,2643.0,0.0
12595,1379.980236117899,2.39408,272.649,214.0,214.0,214.0,214.0,0.0
12596,735.4835468591303,2.53375,272.649,631.0,631.0,696.2220404276821,631.0,0.0
12597,1401.9910314681854,2.673389333333,272.649,136.0,136.0,136.0,136.0,0.0
12598,1445.9666584289412,2.9247438405333552,272.649,167.0,167.0,167.0,167.0,0.0
12599,734.4847219211127,3.052452,272.649,96.0,96.0,96.0,96.0,0.0
12600,549.4933487459476,3.1585273634305384,272.649,770.0,770.0,770.0,770.0,0.0
12601,734.475302240622,3.2458306325757333,272.649,433.0,433.0,433.0,433.0,0.0
12602,575.4994047456584,3.3716626666665,272.649,112.0,112.0,112.0,112.0,0.0
12603,523.4601408105341,3.431514666667,272.649,129.0,129.0,129.0,129.0,0.0
12604,1445.9414043704564,3.6057094022094276,274.82633330032814,639.0,639.0,530.5238826760085,639.0,2.520500000010003
12605,550.512260718095,3.816344322743137,272.649,256.0,256.0,256.0,256.0,0.0
12606,735.4646948236647,3.9065672852638613,272.64899999999994,661.0,661.0,662.5490440767987,661.0,0.0
12607,713.5083353863553,4.068751839986771,273.3493883111997,1267.0,1267.0,1256.157501044944,1267.0,1.0084000000080096
12608,734.5224011059838,4.166572041695504,272.649,192.0,192.0,192.0,192.0,0.0
12609,549.4933487459476,4.327558207220478,274.3722134639229,1162.0,1162.0,1909.7461396974575,1162.0,5.0565
12610,575.5244192749043,4.802738295059621,272.649,739.0,739.0,739.0,739.0,0.0
12611,549.4933487459476,4.926094092996714,272.649,3396.0,3396.0,3439.5765971715496,3396.0,0.0
12612,550.4959506972306,5.443483890952098,272.9964579038059,653.0,653.0,677.375190007155,653.0,1.071425000008503
12613,712.4596074527345,5.6460500000000025,274.6266465802962,631.0,631.0,631.1387659932033,631.0,1.071425000008503
12614,735.4835468591302,5.649922194011846,272.649,524.0,524.0,524.0,524.0,0.0
12615,735.4741207758713,5.7192714764232075,272.649,331.0,331.0,331.0,331.0,0.0
12616,735.492972932142,5.767209627570067,274.9841691025887,136.0,136.0,136.0,136.0,2.142425000008501
12617,551.4913041239059,5.932714400156329,272.649,390.0,390.0,390.0,390.0,0.0
12618,549.4770538259706,6.025099999892981,272.649,1449.0,1449.0,1449.000003339121,1449.0,0.0
12619,734.4470437026906,6.20397143534035,273.1312481234973,669.0,669.0,669.0,669.0,2.268450000009011
12620,549.4770538259705,6.364249999999999,272.649,1444.0,1444.0,1628.1344779985484,1444.0,0.0
12621,549.5096439075387,6.58631768523618,274.75872854363547,803.0,803.0,833.3245153776109,803.0,1.071425000008503
12622,575.5077428462491,6.503917333333,272.649,212.0,212.0,212.0,212.0,0.0
12623,575.4994047456584,6.738011646779149,340.83683100320684,5259.0,5259.0,5526.546797275088,15411.709709081211,34.12269278779008
12624,550.4714860985077,6.783494699151339,272.649,2081.0,2081.0,2015.4920741310864,2081.0,0.0
12625,734.4941415914443,6.951789441555783,272.64900000000006,245.0,245.0,245.0,245.0,0.0
12626,1445.953442007167,7.1594392380954295,272.64899999999994,196.0,196.0,196.0,196.0,0.0
12627,735.4835468591302,7.281993333333499,272.649,134.0,134.0,134.0,134.0,0.0
12628,734.5035613927423,7.369016241199452,272.649,210.0,210.0,210.0,210.0,0.0
12629,734.4470437026906,7.7601201152540975,274.80596035121306,2684.0,2684.0,2760.0875678128273,3016.4364658065742,3.9726785281473167
12630,734.531821017926,7.9204146666665,272.649,10.0,10.0,10.0,10.0,0.0
12631,713.5361882661867,8.02020000027593,272.64899999999994,36.0,36.0,36.00000007552339,36.0,0.0
12632,735.5401044151998,8.139899835079047,272.649,75.0,75.0,75.00000006245668,75.0,0.0
12633,713.4711991045649,8.3593293333335,272.649,92.0,92.0,92.0,92.0,0.0
12634,713.4990512595566,8.459100439795964,272.649,498.0,498.0,498.0000005810302,498.0,0.0
12635,738.502984498821,8.59875000000001,272.649,333.0,333.0,351.90863606990104,333.0,0.0
12636,690.5688182885018,8.878046666666501,272.649,28.0,28.0,28.0,28.0,0.0
12637,549.5829751450289,8.977799927706341,272.649,60.0,60.0,60.00000002543559,60.0,0.0
12638,1381.0520985983317,9.09749986944826,272.649,99.0,99.0,99.00000011961052,99.0,0.0
12639,1402.9932925561743,9.336900000493014,272.649,150.0,150.0,150.00000011152358,150.0,0.0
12640,735.4835468591302,9.535253729542744,274.08532427858,222.0,222.0,223.46271231832503,222.0,3.2265999999914925
12641,1446.9845128209372,10.154889333333502,272.649,108.0,108.0,108.0,108.0,0.0
12642,735.4646948236647,10.254600000014442,272.649,603.0,603.0,603.0000012280433,603.0,0.0
12643,713.4804831186603,10.414143163109406,272.649,471.0,471.0,471.0000002843405,471.0,0.0
12644,738.4935390864563,10.613800000230032,272.649,129.0,129.0,129.00000019378177,129.0,0.0
12645,1445.9957707583753,10.7539219955852,275.9188378196281,74.0,74.0,78.16126010335643,74.0,2.520500000010003
12646,549.615568367585,10.803285999776783,272.649,16.0,16.0,16.0,16.0,0.0
12647,549.5829751450289,10.893099848222501,272.649,54.0,54.0,54.00000014607585,54.0,0.0
12648,550.5367261819592,11.09071980397724,273.3408336698435,481.0,481.0,446.52031977762806,481.0,1.260500000010012
12649,690.5140170142232,11.27113787512049,272.649,630.0,630.0,687.0868127357206,630.0,0.0
12650,735.4835468591302,11.337843195436985,273.7076230532019,512.0,512.0,582.9102176052148,512.0,1.260500000010012
12651,735.5118253300249,11.531485333333002,273.7050945690909,74.0,74.0,74.0,74.0,1.134450000009025
12652,575.4827286794225,11.387594114834108,283.7127706818421,1047.0,1047.0,1137.3158499506233,1047.0,10.10799999999
12653,735.4458430298115,11.756708005888045,272.649,745.0,745.0,745.3659953883505,745.0,0.0
12654,1446.9184074057139,11.864615069338491,272.649,172.0,172.0,172.0,172.0,0.0
12655,109.10021171800545,12.164647004292526,287.02594572213155,235.0,235.0,240.17539148197454,235.91555971301602,8.822827915437475
12656,712.5059950020694,12.1053050629855,275.6915464027632,2842.0,2842.0,2961.576185030969,2875.8835261734525,3.1968215572620253
12657,551.4913041239059,12.469166666666501,272.649,254.0,254.0,254.0,254.0,0.0
12658,1401.9780173573236,12.548950000000017,272.649,476.0,476.0,516.7273168034369,476.0,0.0
12659,691.4916327613821,13.060797959899539,272.649,342.0,342.0,302.6340386282677,342.0,0.0
12660,1423.9868791990236,13.383545621731763,272.649,125.0,125.0,125.0,125.0,0.0
12661,1445.937288470916,13.51720720380414,273.1195866689398,225.0,225.0,232.2581935449686,225.0,1.0084000000080096
12662,735.4458430298115,13.766000039707462,272.649,159.0,159.0,159.0000001720671,159.0,0.0
12663,760.5117882330121,13.885700005031897,272.64899999999994,126.0,126.0,126.00000013225882,126.0,0.0
12664,739.5139888014804,14.010396050265085,274.6696667532627,180.0,180.0,182.97298498196665,180.0,7.57749999999001
12665,713.5269038896694,14.1051213333335,272.649,128.0,128.0,128.0,128.0,0.0
12666,735.5778106606407,14.484199999811329,272.64899999999994,33.0,33.0,33.00000006657635,33.0,0.0
12667,735.5966641457795,14.62385,273.8660344496461,29.0,29.0,30.14852401037016,29.0,1.260500000010012
12668,549.4607591476079,14.86325,273.3559470868531,189.0,189.0,189.9838390374812,189.0,1.1344500000089965
12669,691.5647533154671,14.963000000458123,272.64899999999994,66.0,66.0,66.00000013318409,66.0,0.0
12670,549.5992716354997,15.043179321244562,274.71282382690936,193.0,193.0,192.03854614011422,193.0,1.071425000008503
12671,712.45033008304,15.122603074012828,272.649,249.0,249.0,249.0000001539313,249.0,0.0
12672,1428.9806851094672,15.322117488886224,272.649,156.0,156.0,156.00000006679878,156.0,0.0
12673,1424.949946754594,15.515721917154062,272.649,203.0,203.0,203.0,203.0,0.0
12674,734.4376242638137,15.926894209768339,275.5339097067249,498.0,498.0,585.2914676569321,498.0,2.520500000010003
12675,1445.909542119332,15.82085,273.45979614450044,569.0,569.0,613.0484312487968,569.0,1.260500000010012
12676,738.4746485138459,15.920600018253701,272.649,360.0,360.0,360.0000004871641,360.0,0.0
