m/z,Retention Time (sec),Drift Time (ms),Intensity,count
61.98907278050482,290.895,11.020128,66.0,3
993.9154496883691,290.895,11.439371999999999,44.0,2
219.02777153406362,292.3667499999825,17.548356,6833.0,8
1594.8251204276835,290.895,29.047620000000002,70.0,2
782.8792336202843,290.895,31.802652000000002,72.0,2
851.8745047874214,291.42999999999,33.000492,112.0,4
59.01625244637816,290.895,38.450663999999996,84.0,3
59.01458563000243,291.6976874999888,45.697596,635.0,16
143.99102674253393,290.895,49.530684,46.0,2
116.97456010857246,290.895,53.902800000000006,69.0,3
59.01358554017699,291.96499999998,0.838488,147.0,3
141.01143689660356,291.96499999998,3.7133039999999995,417.0,3
141.01128421441948,295.2216666666467,7.78596,3305.0,27
787.8604880006296,291.96499999998,8.444772,54.0,2
142.01909922536723,291.96499999998,9.103584,89.0,3
917.831166899147,291.96499999998,10.600884,46.0,2
1004.8354050690779,291.96499999998,11.199804,62.0,2
987.8721636484953,291.96499999998,11.499263999999998,81.0,3
1041.8155568306067,291.96499999998,11.798724,42.0,2
1052.8821994647863,291.96499999998,12.038292,46.0,2
1208.8312075159715,291.96499999998,13.595483999999999,48.0,2
1219.8401542941635,291.96499999998,14.07462,56.0,2
116.97456010857246,291.96499999998,14.733432,81.0,3
202.9999480542702,291.96499999998,16.590083999999997,50.0,2
221.02124097950912,291.96499999998,17.06922,679.0,2
262.03471113557185,306.64303030302636,18.913167636363635,22139.0,66
428.92553102088465,299.8730540540481,24.416511567567568,5288.0,37
1198.2086206521178,291.96499999998,25.454099999999997,78.0,2
439.18617249932805,291.96499999998,27.250860000000003,133.0,2
598.9520585027693,295.27174999998,27.919653999999998,567.0,12
608.962707093455,294.91339999998,29.1614148,908.0,20
118.96920509223894,291.96499999998,29.766323999999997,78.0,2
141.01143689660356,291.96499999998,42.044184,276.0,3
59.01358554017699,291.96499999998,53.423664,110.0,3
116.9778976337583,293.39299999998,2.9946,222.0,9
793.9136236655182,293.03599999998,8.444772,44.0,2
912.8735854587171,293.57149999998,10.600884,140.0,4
1081.8605941008104,293.03599999998,12.27786,54.0,2
220.02233616910763,294.9921764705682,17.079789176470587,6256.0,17
410.97986137203134,294.10699999998,24.915072,320.0,3
1192.8909260349371,293.03599999998,29.406972,48.0,2
728.8937603418586,293.03599999998,31.4433,42.0,2
116.97831482285928,293.03599999998,34.797252,52.0,2
1046.8641292253544,293.03599999998,35.875308000000004,58.0,2
813.8849531766285,293.83924999998,36.623958,132.0,4
219.02327596352836,293.03599999998,36.773688,96.0,3
59.01358554017699,293.03599999998,37.073148,54.0,2
1016.8221673345286,293.03599999998,38.989692000000005,60.0,2
61.98907278050482,293.03599999998,40.12764,79.0,3
141.01143689660356,293.03599999998,45.99705600000001,375.0,3
61.98907278050482,293.03599999998,55.819344,75.0,3
1074.8038870407047,294.10699999998,0.658812,52.0,2
141.01484239598747,298.7936304347791,3.187296,3326.0,46
141.01555930193797,294.10699999998,14.733432,117.0,3
550.9232857373886,295.45024999998003,27.101129999999998,309.0,4
650.9719491960963,294.82099999997996,30.245459999999998,225.0,6
794.9214690807213,294.10699999998,32.64114,50.0,2
880.8632214223089,294.10699999998,33.120276000000004,46.0,2
141.01968184142726,294.10699999998,34.018656,90.0,3
218.0379474418506,294.10699999998,37.13304,216.0,3
1036.8909746219429,294.10699999998,39.468828,54.0,2
118.97677828003005,294.10699999998,42.22386,44.0,2
92.929621464863,294.64249999998003,56.59794,126.0,4
1210.8840334950498,294.10699999998,57.436428,42.0,2
59.013585540177,296.25439999997997,4.0606776,473.0,10
975.8517241413654,295.17799999998,10.960236,44.0,2
994.8569294637491,295.17799999998,11.559156,52.0,2
1024.8417144444606,295.17799999998,11.918508,42.0,2
1233.8361339085902,295.17799999998,14.194404,48.0,2
345.0875646629215,296.65737499998,25.60383,427.0,8
1105.8229210582365,295.17799999998,27.670104,116.0,3
698.8976853872547,295.98799999998005,29.946,94.0,4
746.8833481612222,295.89799999998,31.463264,65.0,3
812.8849485172464,295.17799999998,32.760924,42.0,2
864.9242350252225,295.17799999998,33.719196,42.0,2
61.991806092894244,295.71799999998,46.895436000000004,94.0,4
141.0158538063999,296.56207142855146,54.63006,753.0,14
61.991806092894244,295.17799999998,54.980855999999996,69.0,3
859.8505598402559,297.32899999998,1.69694,136.0,6
822.9126599261687,296.79349999998,5.450172,92.0,4
116.967050914842,296.25799999998003,10.960236,185.0,6
61.991806092894244,296.25799999998003,11.080020000000001,54.0,2
1101.866670438343,296.25799999998003,12.517427999999999,48.0,2
1140.8216926694797,296.25799999998003,12.756996000000001,48.0,2
244.02310009668048,296.79349999998,18.147275999999998,118.0,2
360.23602828696374,296.61499999998,24.955,252.0,3
616.904693741492,296.79349999998,27.610211999999997,64.0,2
750.9242064995948,296.25799999998003,31.802652000000002,42.0,2
831.8599897017506,296.79349999998,33.000492,138.0,4
59.013585540177,296.25799999998003,42.882672,189.0,5
59.01891941283904,296.25799999998003,49.530684,48.0,2
116.97080550860943,297.86424999999,54.980855999999996,588.0,12
116.97404819569252,302.68243181817957,7.712456181818182,1837.0,44
61.9887311239886,298.13206249998746,9.118557,569.0,16
59.01472849997749,297.78799999998,11.105687999999999,264.0,7
141.01766448431678,301.42948936170893,14.430149106382977,2275.0,47
141.01762063193914,297.32899999998,15.392244,264.0,6
219.02627301055188,299.738,17.578302,6113.0,12
626.9179023318125,298.8279,28.9038792,496.0,10
116.97643746571586,297.86449999998,29.227296,62.0,2
650.965552214372,300.36255555555664,30.119021333333333,698.0,18
141.01624641866496,300.2732916666775,30.744560000000003,1208.0,24
59.014474508910716,297.86449999997996,30.904272000000002,208.0,6
898.8826678612268,297.32899999998,34.198332,44.0,2
141.01686121575364,299.47031578948105,34.61127157894737,785.0,19
116.97456010857246,297.32899999998,42.762888,93.0,3
116.97831482285928,297.32899999998,50.788416000000005,111.0,3
59.01091869423551,297.32899999998,55.400099999999995,54.0,2
871.8604137750249,298.39999999997997,1.377516,56.0,2
930.8557359972256,298.39999999997997,2.335788,68.0,2
118.96920509223894,299.04200000000395,3.0185568,147.0,5
116.97380923430937,298.827999999996,3.4976928000000003,120.0,5
954.9259663113484,298.39999999997997,11.379480000000001,78.0,3
188.93729508805563,300.2351428571571,16.821096,502.0,7
221.02124097950912,298.39999999997997,17.009328,736.0,3
232.04526805675187,299.292,18.227132,835.0,6
516.9466127604196,301.52930769231693,26.416979076923077,987.0,13
997.826600853953,298.39999999997997,35.396172,42.0,2
141.00731447763368,298.935,44.080512,144.0,6
116.967050914842,298.39999999997997,46.11684,87.0,3
141.00886038474738,298.801249999995,47.748897,271.0,8
59.01358554017699,298.39999999997997,50.968092,186.0,4
59.01358554017699,298.39999999997997,58.454592,63.0,3
1086.8792647816235,299.47000000002,4.491899999999999,52.0,2
118.96920509223894,299.47000000002,7.546392,81.0,3
134.86335475323915,299.47000000002,12.27786,64.0,2
220.02293136245257,327.36814619882983,17.079377122807017,69907.0,171
534.8894647490118,300.54100000002,26.20275,292.0,4
218.022569369671,299.47000000002,29.586648,339.0,3
674.9279627479132,299.73775000002,30.065784,131.0,4
690.9632018970973,299.82700000002,30.624776,90.0,3
1034.8685672711235,299.47000000002,35.875308000000004,52.0,2
116.967050914842,299.47000000002,38.9298,69.0,3
